"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Brazil","BRA",148335705,0.223555133709581,2,55,2,4,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,1,4,4,4,1,5,1,4,1,1
"Brazil","BRA",177497469,0.685730271655991,2,22,2,3,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,2,2,2,2,,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,1,1,4,4,4,4,1,1,1,1,1
"Brazil","BRA",145379286,1.03665723212557,2,49,1,4,1,,1,1,0,1,1,1,2,,2,2,1,1,2,1,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,1,1,3,,2,2,,2,2,2,2,,3,1,1,1,1,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,2,4,4,4,1,1,1,1,1,1
"Brazil","BRA",146713251,1.26919224083242,1,46,2,3,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,1,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,2,2,2,1,1,1,2,,,1,1,1,1,3,1,,1,1,4,3,4,1,1,5,1,1,1,1
"Brazil","BRA",151860980,0.223555133709581,2,32,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,2,2,1,2,2,1,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,1,1,,,2,1,2,2,2,3,,1,1,4,4,4,1,1,1,1,1,1,1
"Brazil","BRA",159926608,0.862184780409887,2,68,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,1,2,2,1,,,,,2,,,2,2,2,,,,1,2,2,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,3,1,1,,1,0,2,4,4,4,4,5,1,2,0,0
"Brazil","BRA",135837962,2.57482692325305,2,43,2,4,1,,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,2,2,2,2,,6,2,2,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,1,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",189395965,3.38783983943576,2,37,2,2,1,,1,1,0,1,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,0,1,2,4,4,4,4,5,1,1,0,0
"Brazil","BRA",186151062,0.225392593817161,1,56,2,3,2,,0,0,0,,,4,,,,,,,,,,,,,,1,1,3,2,1,4,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",196622551,2.88461274832594,2,16,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,3,3,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",120719351,0.223555133709581,2,60,2,1,1,,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,,,2,2,1,2,1,,2,2,2,2,2,2,2,,5,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,1,5,1,1,1,0
"Brazil","BRA",175866782,0.223555133709581,1,67,2,2,1,,1,1,0,1,2,2,,,2,2,2,,,,1,1,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",155393133,0.328727081375566,2,33,3,2,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,2,3,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",147525847,0.374549244795965,1,35,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,1,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",163674317,0.322773828068145,2,33,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,1,2,2,2,2,3,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",156808361,0.509333842865223,1,50,2,4,1,,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,1,2,2,1,2,,,1,2,1,2,2,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,4,4,1,5,1,1,1,0
"Brazil","BRA",152670306,0.223555133709581,1,71,3,5,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,,1,1,1,,,,,,,,,,2,1,2,2,1,2,,2,2,2,,,,1,1,2,2,2,1,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",165831344,0.306112176663658,2,53,3,4,2,,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,2,,,1,1,1,1,2,,2,2,,2,2,2,2,,2,2,2,1,2,1,2,2,,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,1,2,1,,1,0,4,1,4,4,1,3,1,1,1,1
"Brazil","BRA",146814017,0.544872675180243,2,47,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,2,,2,,,,,,,,,,1,2,2,1,1,1,,1,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,2,5,1,1,1,1
"Brazil","BRA",114426753,0.349202081541786,2,38,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,1,2,2,2,2,1,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,2,1,1,1,,1,0,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",123637446,0.315266750426398,1,34,3,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,2,,1,2,2,2,2,2,2,,3,3,2,1,1,,,1,1,,,1,1,1,2,,,1,1,1,1,,,2,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",128321631,6.14776617701349,2,70,1,2,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,3,3,1,2,,1,0,4,2,4,4,2,5,2,2,0,0
"Brazil","BRA",155300942,0.223555133709581,1,60,3,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,1,5,4,,1,1,2,1,2,1,1,2,2,2,2,1,1,,,2,,,,1,1,1,1,,,1,1,1,1,,,1,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",130664590,0.629091549628621,1,57,1,3,2,,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Brazil","BRA",141271682,2.70372615926188,2,41,1,1,2,,1,1,0,1,1,1,2,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,1,3,2,1,,0,0,4,1,1,4,4,5,1,2,1,0
"Brazil","BRA",204635997,0.353124367814401,1,60,1,1,1,,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,3,3,1,,0,0,4,1,4,4,4,2,1,1,1,0
"Brazil","BRA",114507686,0.762276107514394,2,36,2,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,2,,2,1,1,2,2,2,2,,3,3,1,1,1,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,3,3,1,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",163933296,0.703233705374911,2,23,2,5,1,,1,1,0,1,2,1,1,1,2,1,1,2,,1,1,1,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,1,,2,2,2,2,,1,2,1,1,2,2,2,2,,,,2,,,,,,1,2,1,2,,,3,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,0,1,4,4,4,4,4,1,1,1,1
"Brazil","BRA",138456154,6.14776617701349,1,82,1,2,2,,1,1,0,2,2,1,1,1,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,1,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,2,,1,0,4,4,4,4,2,5,2,2,1,1
"Brazil","BRA",191867912,6.14776617701349,2,23,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",132735944,0.223555133709581,1,55,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,2,1,2,,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,2,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,3,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",129852450,0.986357351226159,1,50,1,1,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,3,1,1,,0,0,4,1,4,4,2,1,1,1,1,0
"Brazil","BRA",182568628,0.223555133709581,2,79,3,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,1,,2,2,1,2,,1,3,3,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,1,1,1,2,,,3,3,3,3,,2,,1,1,4,4,4,1,1,5,1,1,1,1
"Brazil","BRA",134958735,0.257574144733844,2,46,3,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,1,2,1,1,1,2,,1,1,1,1,2,,2,2,2,2,1,1,2,,1,2,2,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,1,2,1,2,,,2,,,,,,2,2,2,2,3,1,,0,1,1,1,4,4,1,5,1,1,1,1
"Brazil","BRA",174542085,0.263309155142317,1,39,3,4,2,,1,1,1,1,2,4,,,1,1,1,2,,2,1,2,1,1,2,,,,,,,,,,2,2,2,1,1,2,,1,1,1,1,2,,2,2,2,2,2,2,2,,2,1,1,1,1,,,2,,,,1,2,1,1,,,2,,,,,,,4,4,,,,,2,,,,,,1,3,1,1,3,2,,0,0,4,5,5,4,1,1,1,1,1,1
"Brazil","BRA",188925883,0.646289340527471,1,46,2,3,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",168360749,0.624400877396567,2,51,2,3,1,,1,1,0,1,1,1,2,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,1,2,2,1,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,2,4,4,5,1,2,0,0
"Brazil","BRA",189059778,0.396607641689403,2,50,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,3,2,,,,,2,,,,,,1,1,1,3,1,1,,0,1,4,5,4,4,4,5,1,1,0,0
"Brazil","BRA",156525164,0.262324852491721,2,50,3,5,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,5,1,1,1,1
"Brazil","BRA",194158051,0.223555133709581,1,55,3,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,2,1,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,1,4,4,4,2,1,1,1,1,0
"Brazil","BRA",163571688,0.353395338347915,1,38,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,,,,,,,,,,2,2,2,1,1,2,,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,3,3,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,1,4,4,4,4,4,2,1,1,1,1
"Brazil","BRA",128612981,0.223555133709581,2,45,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,2,2,,1,1,1,1,2,,1,1,1,2,2,1,2,,4,3,3,1,1,,,1,1,,,1,1,1,2,,,1,1,1,2,,,3,2,2,,,,,2,,,,,,2,3,2,3,3,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",160026058,2.0892498255606,1,51,1,2,2,,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,1,1,4,2,4,4,4,1,1,1,1,0
"Brazil","BRA",146310356,0.535005021313495,2,48,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,2,1,1,2,2,,1,1,1,1,2,,2,2,2,2,1,1,1,,3,1,1,1,1,,,1,1,,,1,1,2,1,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",167375846,0.967245608605056,2,36,2,1,2,,1,1,1,2,1,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,1,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,1,,,2,,,,,,1,1,1,1,3,1,,0,1,4,1,1,4,4,5,1,1,1,0
"Brazil","BRA",137370159,0.223555133709581,1,31,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,2,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,1,2,1,2,,,2,,,,,,2,1,1,2,2,1,,0,1,1,1,4,4,1,5,1,1,1,1
"Brazil","BRA",148542629,0.401853584725618,2,34,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,6,3,3,2,,,,2,,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",115917111,0.223555133709581,1,28,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,3,2,,1,1,,2,2,2,2,,1,3,3,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,2,2,3,2,4,2,,1,1,1,4,4,4,4,1,1,1,1,1
"Brazil","BRA",132045568,0.407523367888501,2,21,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,3,3,1,2,,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,0,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",159703213,0.700151598329837,1,65,2,5,2,,1,1,0,1,2,1,1,1,2,2,1,1,1,1,1,2,2,,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,1,,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,1,1,1,,1,1,4,4,4,4,4,5,1,2,1,1
"Brazil","BRA",133203842,1.01254664553922,1,48,1,2,1,,1,1,0,2,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,0,0,4,1,4,4,4,5,1,1,1,0
"Brazil","BRA",148518580,0.869739021405655,2,18,2,3,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,3,3,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",131249033,0.603161882685602,2,66,1,4,1,,1,1,0,1,2,1,2,,2,1,1,1,1,1,1,2,1,2,2,,,,,,,,,,,,,,2,2,,2,2,1,3,1,,2,2,,2,2,1,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,0,1,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",192788734,0.223555133709581,1,84,3,5,2,,1,1,0,1,1,4,,,1,1,1,1,1,1,2,,1,3,2,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,2,2,,2,2,2,2,,8,,,1,3,2,1,2,,,,1,2,1,2,,,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,3,,3,,0,1,4,4,1,4,1,2,1,1,1,1
"Brazil","BRA",112575017,0.223555133709581,1,72,2,4,2,,1,1,0,1,2,1,2,,2,1,1,2,,1,1,2,2,,2,,,,,,,,,,,,,,1,2,,1,2,2,,,,2,2,,2,1,1,2,,2,2,2,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,3,1,,0,1,4,4,4,4,4,2,1,1,1,1
"Brazil","BRA",191133350,0.257574144733844,2,50,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,1,1,,2,2,2,2,,3,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",184935795,1.93141482906517,1,31,2,1,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,1,4,2,5,1,1,1,0
"Brazil","BRA",127203568,0.223555133709581,2,64,2,2,1,,1,1,0,1,2,1,2,,1,1,1,1,1,1,1,2,1,2,2,,,,,,,,,,,,,,2,2,,2,2,1,2,1,,2,2,2,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,1,2,1,1,,0,1,4,1,4,4,2,5,1,1,1,1
"Brazil","BRA",187406538,0.713875161702676,1,43,2,4,1,,1,1,0,,,1,1,1,1,1,1,1,1,2,1,1,1,2,2,,,,,,,,,,,,,,2,1,,1,2,1,1,2,,2,1,,1,2,2,2,2,6,1,1,1,2,1,2,2,,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,3,2,2,,1,1,1,4,4,4,1,3,1,1,1,1
"Brazil","BRA",118166872,0.658581674265326,1,22,2,3,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,1,2,,1,2,1,2,1,,2,2,,2,2,2,2,,4,2,2,2,,,,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",124299126,0.223555133709581,1,40,3,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,1,2,,1,1,1,2,2,,1,1,,1,1,1,2,2,6,2,2,2,,,,2,,,,1,1,1,2,,,1,1,1,1,,,2,2,1,1,2,,,2,,,,,,2,1,2,3,2,1,,1,1,1,4,1,4,1,5,1,1,1,1
"Brazil","BRA",121259163,0.223555133709581,2,65,2,5,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,2,0,0
"Brazil","BRA",203861717,0.262324852491721,2,50,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,2,1,,1,1,1,1,2,,2,1,2,2,2,2,2,,1,1,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",131025807,0.223555133709581,2,55,2,5,1,,1,1,0,1,1,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",184503643,0.407523367888501,2,20,2,4,1,,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,2,1,2,,1,1,1,1,2,,1,2,1,1,2,2,2,2,2,2,2,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,0,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",199249428,0.442853176139073,1,29,2,3,2,,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,,,,,,,,,,1,1,2,2,2,,,1,1,1,1,2,,1,1,2,2,2,2,1,,2,1,4,2,,,,2,,,,1,2,1,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,2,1,2,1,,1,1,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",133201148,0.704716949142294,1,15,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,1,2,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
